"DATE","PCON65Q4","PCON66Q1","PCON66Q2","PCON66Q3","PCON66Q4","PCON67Q1","PCON67Q2","PCON67Q3","PCON67Q4","PCON68Q1","PCON68Q2","PCON68Q3","PCON68Q4","PCON69Q1","PCON69Q2","PCON69Q3","PCON69Q4","PCON70Q1","PCON70Q2","PCON70Q3","PCON70Q4","PCON71Q1","PCON71Q2","PCON71Q3","PCON71Q4","PCON72Q1","PCON72Q2","PCON72Q3","PCON72Q4","PCON73Q1","PCON73Q2","PCON73Q3","PCON73Q4","PCON74Q1","PCON74Q2","PCON74Q3","PCON74Q4","PCON75Q1","PCON75Q2","PCON75Q3","PCON75Q4","PCON76Q1","PCON76Q2","PCON76Q3","PCON76Q4","PCON77Q1","PCON77Q2","PCON77Q3","PCON77Q4","PCON78Q1","PCON78Q2","PCON78Q3","PCON78Q4","PCON79Q1","PCON79Q2","PCON79Q3","PCON79Q4","PCON80Q1","PCON80Q2","PCON80Q3","PCON80Q4","PCON81Q1","PCON81Q2","PCON81Q3","PCON81Q4","PCON82Q1","PCON82Q2","PCON82Q3","PCON82Q4","PCON83Q1","PCON83Q2","PCON83Q3","PCON83Q4","PCON84Q1","PCON84Q2","PCON84Q3","PCON84Q4","PCON85Q1","PCON85Q2","PCON85Q3","PCON85Q4","PCON86Q1","PCON86Q2","PCON86Q3","PCON86Q4","PCON87Q1","PCON87Q2","PCON87Q3","PCON87Q4","PCON88Q1","PCON88Q2","PCON88Q3","PCON88Q4","PCON89Q1","PCON89Q2","PCON89Q3","PCON89Q4","PCON90Q1","PCON90Q2","PCON90Q3","PCON90Q4","PCON91Q1","PCON91Q2","PCON91Q3","PCON91Q4","PCON92Q1","PCON92Q2","PCON92Q3","PCON92Q4","PCON93Q1","PCON93Q2","PCON93Q3","PCON93Q4","PCON94Q1","PCON94Q2","PCON94Q3","PCON94Q4","PCON95Q1","PCON95Q2","PCON95Q3","PCON95Q4","PCON96Q1","PCON96Q2","PCON96Q3","PCON96Q4","PCON97Q1","PCON97Q2","PCON97Q3","PCON97Q4","PCON98Q1","PCON98Q2","PCON98Q3","PCON98Q4","PCON99Q1","PCON99Q2","PCON99Q3","PCON99Q4","PCON00Q1","PCON00Q2","PCON00Q3","PCON00Q4","PCON01Q1","PCON01Q2","PCON01Q3","PCON01Q4","PCON02Q1","PCON02Q2","PCON02Q3","PCON02Q4","PCON03Q1","PCON03Q2","PCON03Q3","PCON03Q4","PCON04Q1","PCON04Q2","PCON04Q3","PCON04Q4","PCON05Q1","PCON05Q2","PCON05Q3","PCON05Q4","PCON06Q1","PCON06Q2","PCON06Q3","PCON06Q4","PCON07Q1","PCON07Q2","PCON07Q3","PCON07Q4","PCON08Q1","PCON08Q2","PCON08Q3","PCON08Q4","PCON09Q1","PCON09Q2","PCON09Q3","PCON09Q4","PCON10Q1","PCON10Q2","PCON10Q3","PCON10Q4","PCON11Q1","PCON11Q2","PCON11Q3","PCON11Q4","PCON12Q1","PCON12Q2","PCON12Q3","PCON12Q4","PCON13Q1","PCON13Q2","PCON13Q3","PCON13Q4","PCON14Q1","PCON14Q2","PCON14Q3","PCON14Q4","PCON15Q1","PCON15Q2","PCON15Q3","PCON15Q4"
"1959:Q3","101.5484","101.5484","101.5484","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","101.5812","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.7021","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","70.8775","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","32.4242","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","27.0791","22.861","22.861","22.861","22.861","22.861","22.861","22.861","22.861","22.861","22.861","22.861","22.8614","22.8614","22.8614","22.8614","#N/A","21.9172","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","21.6808","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","20.469","18.3411","18.3411","18.3411","18.3411","18.3411","18.3411","18.3411","18.3411","18.3495","18.3495","18.3495","18.3495","18.3495","18.3495","18.3495","18.3495","17.296","17.296","17.296","17.296","17.296","17.296","17.296","17.296","17.296","17.296"
"1959:Q4","101.9994","101.9994","101.9994","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","102.0323","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","70.9605","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","71.1201","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","32.5182","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","27.1485","22.9727","22.9727","22.9727","22.9727","22.9727","22.9727","22.9727","22.9727","22.9727","22.9727","22.9727","22.9734","22.9734","22.9734","22.9734","#N/A","22.0415","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","21.8026","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","20.574","18.441","18.441","18.441","18.441","18.441","18.441","18.441","18.441","18.4494","18.4494","18.4494","18.4494","18.4494","18.4494","18.4494","18.4494","17.3894","17.3894","17.3894","17.3894","17.3894","17.3894","17.3894","17.3894","17.3894","17.3894"
"1960:Q1","102.2937","102.2937","102.2937","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","102.3263","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.1932","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","71.368","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","32.6447","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","27.2364","23.0088","23.0088","23.0088","23.0088","23.0088","23.0088","23.0088","23.0088","23.0088","23.0088","23.0088","23.0082","23.0082","23.0082","23.0082","#N/A","22.0769","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","21.8383","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","20.6168","18.4637","18.4637","18.4637","18.4637","18.4637","18.4637","18.4637","18.4637","18.4721","18.4721","18.4721","18.4721","18.4721","18.4721","18.4721","18.4721","17.411","17.411","17.411","17.411","17.4119","17.4119","17.4119","17.4119","17.4119","17.4119"
"1960:Q2","102.6746","102.6746","102.6746","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","102.707","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.6106","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","71.7683","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","32.8382","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","27.4087","23.1453","23.1453","23.1453","23.1453","23.1453","23.1453","23.1453","23.1453","23.1453","23.1453","23.1453","23.1449","23.1449","23.1449","23.1449","#N/A","22.1948","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","21.9551","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","20.7277","18.5621","18.5621","18.5621","18.5621","18.5621","18.5621","18.5621","18.5621","18.5704","18.5704","18.5704","18.5704","18.5704","18.5704","18.5704","18.5704","17.5043","17.5043","17.5043","17.5043","17.5043","17.5043","17.5043","17.5043","17.5043","17.5043"
"1960:Q3","102.97","102.97","102.97","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","103.0025","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","71.8695","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","72.0124","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","32.982","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","27.5355","23.2368","23.2368","23.2368","23.2368","23.2368","23.2368","23.2368","23.2368","23.2368","23.2368","23.2368","23.2367","23.2367","23.2367","23.2367","#N/A","22.2824","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","22.0422","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","20.8133","18.6359","18.6359","18.6359","18.6359","18.6359","18.6359","18.6359","18.6359","18.6443","18.6443","18.6443","18.6443","18.6443","18.6443","18.6443","18.6443","17.5694","17.5694","17.5694","17.5694","17.5694","17.5694","17.5694","17.5694","17.5694","17.5694"
"1960:Q4","103.5387","103.5387","103.5387","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","103.5714","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.2308","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","72.3742","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","33.1217","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","27.6336","23.3482","23.3482","23.3482","23.3482","23.3482","23.3482","23.3482","23.3482","23.3482","23.3482","23.3482","23.3486","23.3486","23.3486","23.3486","#N/A","22.3885","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","22.1473","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","20.9086","18.7171","18.7171","18.7171","18.7171","18.7171","18.7171","18.7171","18.7171","18.7255","18.7255","18.7255","18.7255","18.7255","18.7255","18.7255","18.7255","17.6517","17.6517","17.6517","17.6517","17.6526","17.6526","17.6526","17.6526","17.6526","17.6526"
"1961:Q1","103.8255","103.8255","103.8255","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","103.8583","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.2296","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","72.3568","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","33.1253","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","27.6168","23.4068","23.4068","23.4068","23.4068","23.4068","23.4068","23.4064","23.4064","23.4064","23.4064","23.4064","23.4064","23.4064","23.4064","23.4064","#N/A","22.4308","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","22.1906","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","20.9411","18.7503","18.7503","18.7503","18.7503","18.7503","18.7503","18.7503","18.7503","18.7587","18.7587","18.7587","18.7587","18.7587","18.7587","18.7587","18.7587","17.6837","17.6837","17.6837","17.6837","17.6837","17.6837","17.6837","17.6837","17.6837","17.6837"
"1961:Q2","103.6817","103.6817","103.6817","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","103.7141","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.2873","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","72.4288","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","33.1314","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","27.6303","23.3977","23.3977","23.3977","23.3977","23.3977","23.3977","23.3983","23.3983","23.3983","23.3983","23.3983","23.3983","23.3983","23.3983","23.3983","#N/A","22.4271","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","22.186","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","20.9395","18.751","18.751","18.751","18.751","18.751","18.751","18.751","18.751","18.7603","18.7603","18.7603","18.7603","18.7603","18.7603","18.7603","18.7603","17.6783","17.6783","17.6783","17.6783","17.6792","17.6792","17.6792","17.6792","17.6792","17.6792"
"1961:Q3","103.9198","103.9198","103.9198","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","103.9518","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.6309","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","72.7568","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","33.3691","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","27.8011","23.4711","23.4711","23.4711","23.4711","23.4711","23.4711","23.471","23.471","23.471","23.471","23.471","23.471","23.471","23.471","23.471","#N/A","22.5054","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","22.2633","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","21.0159","18.8196","18.8196","18.8196","18.8196","18.8196","18.8196","18.8196","18.8196","18.8289","18.8289","18.8289","18.8289","18.8289","18.8289","18.8289","18.8289","17.7433","17.7433","17.7433","17.7433","17.7433","17.7433","17.7433","17.7433","17.7433","17.7433"
"1961:Q4","104.0959","104.0959","104.0959","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","104.1275","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.7446","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","72.8684","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","33.474","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","27.8906","23.4928","23.4928","23.4928","23.4928","23.4928","23.4928","23.4935","23.4935","23.4935","23.4935","23.4935","23.4935","23.4935","23.4935","23.4935","#N/A","22.5291","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","22.2843","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","21.0403","18.8374","18.8374","18.8374","18.8374","18.8374","18.8374","18.8374","18.8374","18.8465","18.8465","18.8465","18.8465","18.8465","18.8465","18.8465","18.8465","17.7644","17.7644","17.7644","17.7644","17.7653","17.7653","17.7653","17.7653","17.7653","17.7653"
"1962:Q1","104.4378","104.4378","104.4378","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","104.5005","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.1117","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","73.235","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","33.5991","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","27.9702","23.5548","23.5548","23.5548","23.5548","23.5548","23.5548","23.5546","23.5546","23.5546","23.5546","23.5546","23.5546","23.5546","23.5546","23.5546","#N/A","22.6276","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","22.3815","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","21.1327","18.9209","18.9209","18.9209","18.9209","18.9209","18.9209","18.9209","18.9209","18.93","18.93","18.93","18.93","18.93","18.93","18.93","18.93","17.8441","17.8441","17.8441","17.8441","17.8441","17.8441","17.8441","17.8441","17.8441","17.8441"
