"DATE","NPI65Q4","NPI66Q1","NPI66Q2","NPI66Q3","NPI66Q4","NPI67Q1","NPI67Q2","NPI67Q3","NPI67Q4","NPI68Q1","NPI68Q2","NPI68Q3","NPI68Q4","NPI69Q1","NPI69Q2","NPI69Q3","NPI69Q4","NPI70Q1","NPI70Q2","NPI70Q3","NPI70Q4","NPI71Q1","NPI71Q2","NPI71Q3","NPI71Q4","NPI72Q1","NPI72Q2","NPI72Q3","NPI72Q4","NPI73Q1","NPI73Q2","NPI73Q3","NPI73Q4","NPI74Q1","NPI74Q2","NPI74Q3","NPI74Q4","NPI75Q1","NPI75Q2","NPI75Q3","NPI75Q4","NPI76Q1","NPI76Q2","NPI76Q3","NPI76Q4","NPI77Q1","NPI77Q2","NPI77Q3","NPI77Q4","NPI78Q1","NPI78Q2","NPI78Q3","NPI78Q4","NPI79Q1","NPI79Q2","NPI79Q3","NPI79Q4","NPI80Q1","NPI80Q2","NPI80Q3","NPI80Q4","NPI81Q1","NPI81Q2","NPI81Q3","NPI81Q4","NPI82Q1","NPI82Q2","NPI82Q3","NPI82Q4","NPI83Q1","NPI83Q2","NPI83Q3","NPI83Q4","NPI84Q1","NPI84Q2","NPI84Q3","NPI84Q4","NPI85Q1","NPI85Q2","NPI85Q3","NPI85Q4","NPI86Q1","NPI86Q2","NPI86Q3","NPI86Q4","NPI87Q1","NPI87Q2","NPI87Q3","NPI87Q4","NPI88Q1","NPI88Q2","NPI88Q3","NPI88Q4","NPI89Q1","NPI89Q2","NPI89Q3","NPI89Q4","NPI90Q1","NPI90Q2","NPI90Q3","NPI90Q4","NPI91Q1","NPI91Q2","NPI91Q3","NPI91Q4","NPI92Q1","NPI92Q2","NPI92Q3","NPI92Q4","NPI93Q1","NPI93Q2","NPI93Q3","NPI93Q4","NPI94Q1","NPI94Q2","NPI94Q3","NPI94Q4","NPI95Q1","NPI95Q2","NPI95Q3","NPI95Q4","NPI96Q1","NPI96Q2","NPI96Q3","NPI96Q4","NPI97Q1","NPI97Q2","NPI97Q3","NPI97Q4","NPI98Q1","NPI98Q2","NPI98Q3","NPI98Q4","NPI99Q1","NPI99Q2","NPI99Q3","NPI99Q4","NPI00Q1","NPI00Q2","NPI00Q3","NPI00Q4","NPI01Q1","NPI01Q2","NPI01Q3","NPI01Q4","NPI02Q1","NPI02Q2","NPI02Q3","NPI02Q4","NPI03Q1","NPI03Q2","NPI03Q3","NPI03Q4","NPI04Q1","NPI04Q2","NPI04Q3","NPI04Q4","NPI05Q1","NPI05Q2","NPI05Q3","NPI05Q4","NPI06Q1","NPI06Q2","NPI06Q3","NPI06Q4","NPI07Q1","NPI07Q2","NPI07Q3","NPI07Q4","NPI08Q1","NPI08Q2","NPI08Q3","NPI08Q4","NPI09Q1","NPI09Q2","NPI09Q3","NPI09Q4","NPI10Q1","NPI10Q2","NPI10Q3","NPI10Q4","NPI11Q1","NPI11Q2","NPI11Q3","NPI11Q4","NPI12Q1","NPI12Q2","NPI12Q3","NPI12Q4","NPI13Q1","NPI13Q2","NPI13Q3","NPI13Q4","NPI14Q1","NPI14Q2","NPI14Q3","NPI14Q4","NPI15Q1","NPI15Q2"
"1959:Q1","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","373.9","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.1","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","382.4","384.7","384.7","384.7","384.7","384.7","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","385.5","#N/A","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","384.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","#N/A","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","383.4","394.4","394.4","394.4","394.4","394.4","394.4","394.4","394.4"
"1959:Q2","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","383.8","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","382.2","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","384.6","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.8","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","390.9","393.2","393.2","393.2","393.2","393.2","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","#N/A","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","393.7","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","#N/A","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","392.0","402.7","402.7","402.7","402.7","402.7","402.7","402.7","402.7"
"1959:Q3","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","384.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","383.5","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","386.1","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.4","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","392.9","395.2","395.2","395.2","395.2","395.2","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","396.1","#N/A","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","395.9","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","394.6","#N/A","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","394.1","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0"
"1959:Q4","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","389.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","388.7","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","391.1","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","398.5","400.8","400.8","400.8","400.8","400.8","401.7","401.7","401.7","401.7","401.7","401.7","401.7","401.7","401.7","401.7","#N/A","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","400.3","#N/A","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","399.9","410.7","410.7","410.7","410.7","410.7","410.7","410.7","410.7"
"1960:Q1","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","396.6","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","395.0","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","397.6","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.3","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","404.4","406.8","406.8","406.8","406.8","406.8","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","407.6","#N/A","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","407.8","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","406.7","#N/A","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","406.4","417.1","417.1","417.1","417.1","417.1","417.1","417.1","417.1"
"1960:Q2","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","401.3","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","400.0","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","409.5","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","408.9","411.3","411.3","411.3","411.3","411.3","412.2","412.2","412.2","412.2","412.2","412.2","412.2","412.2","412.2","412.2","#N/A","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","411.2","#N/A","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","411.0","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1"
"1960:Q3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","401.6","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","404.2","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","411.1","413.5","413.5","413.5","413.5","413.5","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","414.4","#N/A","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","414.6","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","413.4","#N/A","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","413.2","424.7","424.7","424.7","424.7","424.7","424.7","424.7","424.7"
"1960:Q4","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","403.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","402.3","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","405.0","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.4","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","412.6","415.0","415.0","415.0","415.0","415.0","415.9","415.9","415.9","415.9","415.9","415.9","415.9","415.9","415.9","415.9","#N/A","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","416.2","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","414.7","#N/A","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","414.5","426.2","426.2","426.2","426.2","426.2","426.2","426.2","426.2"
"1961:Q1","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","406.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","405.6","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","408.4","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.0","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","416.3","418.9","418.9","418.9","418.9","418.9","419.7","419.7","419.7","419.7","419.7","419.7","419.7","419.7","419.7","419.7","#N/A","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","420.0","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","418.8","#N/A","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","418.6","430.7","430.7","430.7","430.7","430.7","430.7","430.7","430.7"
"1961:Q2","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","412.5","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","411.3","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","414.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.1","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","422.2","424.8","424.8","424.8","424.8","424.8","425.6","425.6","425.6","425.6","425.6","425.6","425.6","425.6","425.6","425.6","#N/A","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","424.8","#N/A","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","424.6","436.9","436.9","436.9","436.9","436.9","436.9","436.9","436.9"
"1961:Q3","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","419.4","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","417.5","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","420.3","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","428.7","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","429.4","432.0","432.0","432.0","432.0","432.0","432.8","432.8","432.8","432.8","432.8","432.8","432.8","432.8","432.8","432.8","#N/A","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","433.1","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","#N/A","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","431.6","444.0","444.0","444.0","444.0","444.0","444.0","444.0","444.0"
"1961:Q4","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","428.0","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","425.5","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","428.4","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","437.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","438.2","440.8","440.8","440.8","440.8","440.8","441.7","441.7","441.7","441.7","441.7","441.7","441.7","441.7","441.7","441.7","#N/A","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","442.0","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","440.6","#N/A","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","452.8","452.8","452.8","452.8","452.8","452.8","452.8","452.8"
"1962:Q1","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","433.9","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","431.8","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","443.7","446.3","446.3","446.3","446.3","446.3","447.2","447.2","447.2","447.2","447.2","447.2","447.2","447.2","447.2","447.2","#N/A","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","448.0","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","447.4","#N/A","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","447.1","459.7","459.7","459.7","459.7","459.7","459.7","459.7","459.7"
"1962:Q2","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","440.8","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","439.0","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","441.9","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.4","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","451.3","454.0","454.0","454.0","454.0","454.0","454.9","454.9","454.9","454.9","454.9","454.9","454.9","454.9","454.9","454.9","#N/A","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","455.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","454.8","#N/A","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","454.5","467.0","467.0","467.0","467.0","467.0","467.0","467.0","467.0"
